TicketNumber,Latitude,Longitude,Zip,ClassificationType,CensusTract,CensusBlock,CountyName,Date,Time,Hour,CensusTract_2010,CensusBlock_2010,CountyName_2010,GEOID_2010,CensusTract_2010_ID,CensusTract_2010_NAME,CensusBlock_2010_ID,CensusBlock_2010_NAME
QL20000775,40.7471,-73.83313000000001,11355,P,803.01,1003,Queens County,01/22/2020,02:29 PM,02 PM,803.01,1003,Queens County,360810803011003,080301,Census Tract 803.01,1003,Block 1003
QL20000797,40.731790000000004,-73.79684,11365,P,1247.0,2003,Queens County,01/22/2020,10:45 PM,10 PM,1247,2003,Queens County,360811247002003,124700,Census Tract 1247,2003,Block 2003
WL20000929,41.05364,-73.81269,10523,M,112.0,3025,Westchester County,01/22/2020,05:37 AM,05 AM,112,3025,Westchester County,361190112003025,011200,Census Tract 112,3025,Block 3025
WL20000935,41.29517,-73.89268,10566,M,144.0,3016,Westchester County,01/22/2020,09:12 AM,09 AM,144,3016,Westchester County,361190144003016,014400,Census Tract 144,3016,Block 3016
WL20000937,40.99306,-73.78542,10583,M,99.0,3003,Westchester County,01/22/2020,09:20 AM,09 AM,99,3003,Westchester County,361190099003003,009900,Census Tract 99,3003,Block 3003
WL20000940,40.96552,-73.6928,10580,M,75.0,2005,Westchester County,01/22/2020,09:32 AM,09 AM,75,2005,Westchester County,361190075002005,007500,Census Tract 75,2005,Block 2005
WL20000941,41.0259,-73.68786999999999,10573,M,83.02,2002,Westchester County,01/22/2020,09:54 AM,09 AM,83.02,2002,Westchester County,361190083022002,008302,Census Tract 83.02,2002,Block 2002
WL20000947,40.9368,-73.74718,10538,M,69.0,4005,Westchester County,01/22/2020,10:33 AM,10 AM,69,4005,Westchester County,361190069004005,006900,Census Tract 69,4005,Block 4005
WL20000948,41.05362,-73.86093000000001,10591,M,114.02,1041,Westchester County,01/22/2020,10:40 AM,10 AM,114,1041,Westchester County,361190114001041,011400,Census Tract 114,1041,Block 1041
WL20000949,41.023109999999996,-73.68688,10573,M,83.02,2002,Westchester County,01/22/2020,10:44 AM,10 AM,83.02,2002,Westchester County,361190083022002,008302,Census Tract 83.02,2002,Block 2002
WL20000950,41.01893,-73.86753,10522,M,104.0,1007,Westchester County,01/22/2020,10:49 AM,10 AM,104,1007,Westchester County,361190104001007,010400,Census Tract 104,1007,Block 1007
WL20000951,40.98916,-73.73023,10528,M,85.0,1015,Westchester County,01/22/2020,10:52 AM,10 AM,85,1015,Westchester County,361190085001015,008500,Census Tract 85,1015,Block 1015
WL20000958,41.21163,-73.87905,10520,P,139.0,1005,Westchester County,01/22/2020,11:44 AM,11 AM,139,1005,Westchester County,361190139001005,013900,Census Tract 139,1005,Block 1005
WL20000962,41.01997,-73.86876,10522,P,104.0,1005,Westchester County,01/22/2020,12:46 PM,12 PM,104,1005,Westchester County,361190104001005,010400,Census Tract 104,1005,Block 1005
WL20000963,41.00672,-73.69117,10573,M,83.02,4033,Westchester County,01/22/2020,12:53 PM,12 PM,83.02,4033,Westchester County,361190083024033,008302,Census Tract 83.02,4033,Block 4033
WL20000966,41.2125,-73.87626999999999,10520,M,138.0,2035,Westchester County,01/22/2020,01:39 PM,01 PM,138,2035,Westchester County,361190138002035,013800,Census Tract 138,2035,Block 2035
WL20000967,41.026959999999995,-73.8239,10530,M,111.02,2002,Westchester County,01/22/2020,01:58 PM,01 PM,111.02,2002,Westchester County,361190111022002,011102,Census Tract 111.02,2002,Block 2002
WL20000968,41.02904,-73.68697,10573,P,83.02,3026,Westchester County,01/22/2020,02:03 PM,02 PM,83.02,3026,Westchester County,361190083023026,008302,Census Tract 83.02,3026,Block 3026
WL20000970,41.07208,-73.8589,10591,M,114.01,4018,Westchester County,01/22/2020,03:10 PM,03 PM,114,4018,Westchester County,361190114004018,011400,Census Tract 114,4018,Block 4018
WL20000983,40.955290000000005,-73.71629,10543,M,74.02,2000,Westchester County,01/22/2020,05:56 PM,05 PM,74.02,2000,Westchester County,361190074022000,007402,Census Tract 74.02,2000,Block 2000
WL20000988,41.02146,-73.76533,10605,M,95.0,3009,Westchester County,01/22/2020,10:02 PM,10 PM,95,3009,Westchester County,361190095003009,009500,Census Tract 95,3009,Block 3009
XL20001068,40.84815,-73.92021,10453,P,215.01,3000,Bronx County,01/22/2020,11:14 AM,11 AM,215.01,3000,Bronx County,360050215013000,021501,Census Tract 215.01,3000,Block 3000
XL20001075,40.873909999999995,-73.84881999999999,10469,P,364.0,2001,Bronx County,01/22/2020,12:49 PM,12 PM,364,2001,Bronx County,360050364002001,036400,Census Tract 364,2001,Block 2001
ML20001192,40.75567,-73.97721,10017,P,94.0,1005,New York County,01/23/2020,08:30 AM,08 AM,94,1005,New York County,360610094001005,009400,Census Tract 94,1005,Block 1005
ML20001206,40.80522,-73.95479,10026,P,201.02,1000,New York County,01/23/2020,10:49 AM,10 AM,201.02,1000,New York County,360610201021000,020102,Census Tract 201.02,1000,Block 1000
ML20001225,40.79911,-73.95926999999999,10025,P,193.0,2000,New York County,01/23/2020,03:01 PM,03 PM,193,2000,New York County,360610193002000,019300,Census Tract 193,2000,Block 2000
ML20001237,40.79631,-73.94601,10029,P,174.02,1000,New York County,01/23/2020,05:17 PM,05 PM,174.02,1000,New York County,360610174021000,017402,Census Tract 174.02,1000,Block 1000
ML20001252,40.70933,-74.00187,10038,P,15.01,3002,New York County,01/23/2020,09:45 PM,09 PM,15.01,2003,New York County,360610015012003,001501,Census Tract 15.01,2003,Block 2003
ML20001257,40.753409999999995,-73.99632,10001,M,111.0,2005,New York County,01/23/2020,11:53 PM,11 PM,111,2005,New York County,360610111002005,011100,Census Tract 111,2005,Block 2005
QL20000807,40.74831,-73.77503,11364,M,1409.01,1001,Queens County,01/23/2020,06:19 AM,06 AM,1409.01,1001,Queens County,360811409011001,140901,Census Tract 1409.01,1001,Block 1001
QL20000811,40.76449,-73.82318000000001,11354,P,1163.01,5000,Queens County,01/23/2020,09:30 AM,09 AM,1163,5000,Queens County,360811163005000,116300,Census Tract 1163,5000,Block 5000
QL20000814,40.745709999999995,-73.71757,11004,P,1551.04,4005,Queens County,01/23/2020,10:00 AM,10 AM,1551.02,4005,Queens County,360811551024005,155102,Census Tract 1551.02,4005,Block 4005
QL20000817,40.76651,-73.92874,11106,P,77.0,1000,Queens County,01/23/2020,10:38 AM,10 AM,77,1000,Queens County,360810077001000,007700,Census Tract 77,1000,Block 1000
QL20000818,40.76269,-73.83298,11354,M,869.0,1009,Queens County,01/23/2020,10:38 AM,10 AM,869,1009,Queens County,360810869001009,086900,Census Tract 869,1009,Block 1009
QL20000822,40.758829999999996,-73.83227,11354,P,871.0,2010,Queens County,01/23/2020,12:13 PM,12 PM,871,1001,Queens County,360810871001001,087100,Census Tract 871,1001,Block 1001
QL20000830,40.76061,-73.83366,11354,P,871.0,2007,Queens County,01/23/2020,03:08 PM,03 PM,871,2007,Queens County,360810871002007,087100,Census Tract 871,2007,Block 2007
QL20000831,40.731809999999996,-73.78443,11366,P,1333.0,2005,Queens County,01/23/2020,03:27 PM,03 PM,1333,2005,Queens County,360811333002005,133300,Census Tract 1333,2005,Block 2005
QL20000835,40.74197,-73.75961,11364,M,1367.0,2000,Queens County,01/23/2020,04:24 PM,04 PM,1367,2000,Queens County,360811367002000,136700,Census Tract 1367,2000,Block 2000
WL20000322,40.959590000000006,-73.81015,10709,P,51.0,3002,Westchester County,01/08/2020,10:34 AM,10 AM,51,3002,Westchester County,361190051003002,005100,Census Tract 51,3002,Block 3002
WL20000997,41.021029999999996,-73.76524,10605,M,95.0,3009,Westchester County,01/23/2020,09:08 AM,09 AM,95,3009,Westchester County,361190095003009,009500,Census Tract 95,3009,Block 3009
WL20000999,41.13162,-73.79803000000001,10570,P,122.02,5032,Westchester County,01/23/2020,09:15 AM,09 AM,122,5032,Westchester County,361190122005032,012200,Census Tract 122,5032,Block 5032
WL20001000,41.01996,-73.83481,10502,M,106.0,1015,Westchester County,01/23/2020,09:20 AM,09 AM,106,1015,Westchester County,361190106001015,010600,Census Tract 106,1015,Block 1015
WL20001003,40.96918,-73.68879,10580,M,76.0,5008,Westchester County,01/23/2020,09:58 AM,09 AM,76,5008,Westchester County,361190076005008,007600,Census Tract 76,5008,Block 5008
WL20001007,41.03944,-73.86475,10533,M,113.0,1001,Westchester County,01/23/2020,10:16 AM,10 AM,113,1001,Westchester County,361190113001001,011300,Census Tract 113,1001,Block 1001
WL20001012,41.17232,-73.86613,10562,M,136.0,2008,Westchester County,01/23/2020,10:44 AM,10 AM,136,2008,Westchester County,361190136002008,013600,Census Tract 136,2008,Block 2008
WL20001018,41.019220000000004,-73.82065,10530,M,108.01,2002,Westchester County,01/23/2020,11:33 AM,11 AM,108.01,2002,Westchester County,361190108012002,010801,Census Tract 108.01,2002,Block 2002
WL20001022,41.06524,-73.84049,10591,M,111.01,1007,Westchester County,01/23/2020,12:20 PM,12 PM,111.01,1007,Westchester County,361190111011007,011101,Census Tract 111.01,1007,Block 1007
WL20001024,41.17201,-73.86587,10562,P,136.0,2008,Westchester County,01/23/2020,01:04 PM,01 PM,136,2008,Westchester County,361190136002008,013600,Census Tract 136,2008,Block 2008
WL20001028,40.96812,-73.72247,10528,M,84.03,1023,Westchester County,01/23/2020,02:46 PM,02 PM,84.03,1023,Westchester County,361190084031023,008403,Census Tract 84.03,1023,Block 1023
WL20001031,41.29289,-73.90696,10566,M,143.0,2003,Westchester County,01/23/2020,03:09 PM,03 PM,143,2003,Westchester County,361190143002003,014300,Census Tract 143,2003,Block 2003
WL20001032,41.00833,-73.78125,10583,M,99.0,1008,Westchester County,01/23/2020,03:50 PM,03 PM,99,1008,Westchester County,361190099001008,009900,Census Tract 99,1008,Block 1008
WL20001033,41.05784,-73.81695,10523,M,112.0,4035,Westchester County,01/23/2020,04:18 PM,04 PM,112,4035,Westchester County,361190112004035,011200,Census Tract 112,4035,Block 4035
WL20001034,41.011759999999995,-73.73971999999999,10605,P,97.03,4000,Westchester County,01/23/2020,04:26 PM,04 PM,97.03,4000,Westchester County,361190097034000,009703,Census Tract 97.03,4000,Block 4000
WL20001040,40.96714,-73.80937,10709,P,50.02,2030,Westchester County,01/23/2020,06:13 PM,06 PM,50.02,2030,Westchester County,361190050022030,005002,Census Tract 50.02,2030,Block 2030
WL20001041,40.96826,-73.78429,10804,P,68.01,3024,Westchester County,01/23/2020,06:31 PM,06 PM,68.01,3024,Westchester County,361190068013024,006801,Census Tract 68.01,3024,Block 3024
WL20001044,40.95022,-73.82695,10707,M,48.02,3006,Westchester County,01/23/2020,08:17 PM,08 PM,48,3006,Westchester County,361190048003006,004800,Census Tract 48,3006,Block 3006
XL20001107,40.84453,-73.92069000000001,10452,P,213.02,2002,Bronx County,01/23/2020,09:05 AM,09 AM,213.02,2002,Bronx County,360050213022002,021302,Census Tract 213.02,2002,Block 2002
XL20001110,40.89138,-73.8364,10466,P,456.0,1004,Bronx County,01/23/2020,09:41 AM,09 AM,456,1004,Bronx County,360050456001004,045600,Census Tract 456,1004,Block 1004
XL20001143,40.84453,-73.92069000000001,10452,M,213.02,2002,Bronx County,01/23/2020,08:43 PM,08 PM,213.02,2002,Bronx County,360050213022002,021302,Census Tract 213.02,2002,Block 2002
ML20001262,40.71115,-74.00065,10038,M,27.0,1008,New York County,01/24/2020,08:38 AM,08 AM,27,1008,New York County,360610027001008,002700,Census Tract 27,1008,Block 1008
ML20001275,40.74569,-73.98447,10016,M,74.0,3001,New York County,01/24/2020,10:42 AM,10 AM,74,3001,New York County,360610074003001,007400,Census Tract 74,3001,Block 3001
ML20001292,40.78736,-73.97832,10024,M,171.0,3001,New York County,01/24/2020,01:07 PM,01 PM,171,3001,New York County,360610171003001,017100,Census Tract 171,3001,Block 3001
ML20001299,40.75632,-73.97775,10017,P,94.0,1002,New York County,01/24/2020,03:42 PM,03 PM,94,1002,New York County,360610094001002,009400,Census Tract 94,1002,Block 1002
ML20001301,40.71393,-73.99173,10002,M,6.0,1000,New York County,01/24/2020,04:05 PM,04 PM,6,1000,New York County,360610006001000,000600,Census Tract 6,1000,Block 1000
ML20001310,40.738659999999996,-73.98854,10003,P,52.0,1001,New York County,01/24/2020,07:59 PM,07 PM,52,1001,New York County,360610052001001,005200,Census Tract 52,1001,Block 1001
QL20000856,40.74453,-73.83246,11355,M,803.01,2003,Queens County,01/24/2020,10:35 AM,10 AM,803.01,2003,Queens County,360810803012003,080301,Census Tract 803.01,2003,Block 2003
QL20000860,40.73198,-73.81648,11367,P,809.0,6000,Queens County,01/24/2020,10:53 AM,10 AM,809,6000,Queens County,360810809006000,080900,Census Tract 809,6000,Block 6000
QL20000863,40.75257,-73.82941,11355,P,797.02,1002,Queens County,01/24/2020,11:28 AM,11 AM,797.02,1002,Queens County,360810797021002,079702,Census Tract 797.02,1002,Block 1002
QL20000873,40.7421,-73.7212,11426,P,1571.01,4005,Queens County,01/24/2020,02:08 PM,02 PM,1571.01,4005,Queens County,360811571014005,157101,Census Tract 1571.01,4005,Block 4005
QL20000881,40.742090000000005,-73.77583,11365,M,1347.02,2001,Queens County,01/24/2020,04:55 PM,04 PM,1347,2001,Queens County,360811347002001,134700,Census Tract 1347,2001,Block 2001
QL20000886,40.718759999999996,-73.80248,11432,P,1267.0,3003,Queens County,01/24/2020,07:00 PM,07 PM,1267,3003,Queens County,360811267003003,126700,Census Tract 1267,3003,Block 3003
QL20000892,40.745709999999995,-73.71755999999999,11004,P,1551.04,4005,Queens County,01/24/2020,11:28 PM,11 PM,1551.02,4005,Queens County,360811551024005,155102,Census Tract 1551.02,4005,Block 4005
WL20001047,40.985170000000004,-73.83343,10710,M,21.01,2000,Westchester County,01/24/2020,08:25 AM,08 AM,107.01,2018,Westchester County,361190107012018,010701,Census Tract 107.01,2018,Block 2018
WL20001048,41.30052,-73.91008000000001,10566,P,144.0,2000,Westchester County,01/24/2020,08:35 AM,08 AM,144,2000,Westchester County,361190144002000,014400,Census Tract 144,2000,Block 2000
QL20000851,40.73315,-73.72334000000001,11426,P,1571.02,1002,Queens County,01/24/2020,08:01 AM,08 AM,1571.02,1002,Queens County,360811571021002,157102,Census Tract 1571.02,1002,Block 1002
WL20001049,41.01182,-73.84832,10502,P,106.0,3008,Westchester County,01/24/2020,08:40 AM,08 AM,106,3008,Westchester County,361190106003008,010600,Census Tract 106,3008,Block 3008
WL20001050,40.9891,-73.81781,10583,M,107.02,2017,Westchester County,01/24/2020,08:50 AM,08 AM,107.02,2017,Westchester County,361190107022017,010702,Census Tract 107.02,2017,Block 2017
WL20001052,40.948609999999995,-73.7723,10804,M,67.0,1012,Westchester County,01/24/2020,09:47 AM,09 AM,67,1012,Westchester County,361190067001012,006700,Census Tract 67,1012,Block 1012
WL20001055,41.32557,-73.801,10598,M,148.1,2000,Westchester County,01/24/2020,10:19 AM,10 AM,148.10,2000,Westchester County,361190148102000,014810,Census Tract 148.10,2000,Block 2000
WL20001058,40.955420000000004,-73.71126,10580,M,75.0,3012,Westchester County,01/24/2020,10:28 AM,10 AM,75,3012,Westchester County,361190075003012,007500,Census Tract 75,3012,Block 3012
WL20001064,40.95166,-73.87071999999999,10701,M,17.01,6007,Westchester County,01/24/2020,11:26 AM,11 AM,17,6007,Westchester County,361190017006007,001700,Census Tract 17,6007,Block 6007
WL20001068,41.01259,-73.76034,10605,M,97.01,2003,Westchester County,01/24/2020,11:39 AM,11 AM,97.01,2003,Westchester County,361190097012003,009701,Census Tract 97.01,2003,Block 2003
WL20001069,40.98278,-73.82245999999999,10583,M,21.05,2019,Westchester County,01/24/2020,11:51 AM,11 AM,21.05,2019,Westchester County,361190021052019,002105,Census Tract 21.05,2019,Block 2019
WL20001072,41.198029999999996,-73.72846,10549,P,130.0,2001,Westchester County,01/24/2020,12:12 PM,12 PM,130,2001,Westchester County,361190130002001,013000,Census Tract 130,2001,Block 2001
WL20001079,41.01527,-73.77542,10606,M,96.0,4011,Westchester County,01/24/2020,01:32 PM,01 PM,96,4011,Westchester County,361190096004011,009600,Census Tract 96,4011,Block 4011
WL20001080,41.03758,-73.831,10607,M,111.01,4019,Westchester County,01/24/2020,01:36 PM,01 PM,111.01,4019,Westchester County,361190111014019,011101,Census Tract 111.01,4019,Block 4019
WL20001090,40.94893,-73.81463000000001,10709,P,52.0,4001,Westchester County,01/24/2020,03:58 PM,03 PM,52,4001,Westchester County,361190052004001,005200,Census Tract 52,4001,Block 4001
WL20001093,41.01182,-73.84832,10502,P,106.0,3008,Westchester County,01/24/2020,04:32 PM,04 PM,106,3008,Westchester County,361190106003008,010600,Census Tract 106,3008,Block 3008
WL20001094,40.967940000000006,-73.80995,10709,P,50.02,2011,Westchester County,01/24/2020,04:32 PM,04 PM,50.02,2011,Westchester County,361190050022011,005002,Census Tract 50.02,2011,Block 2011
WL20001095,41.001540000000006,-73.75761999999999,10605,M,97.01,3018,Westchester County,01/24/2020,04:54 PM,04 PM,97.01,3018,Westchester County,361190097013018,009701,Census Tract 97.01,3018,Block 3018
WL20001101,41.13985,-73.83173000000001,10510,M,132.01,1007,Westchester County,01/24/2020,06:05 PM,06 PM,132.01,1007,Westchester County,361190132011007,013201,Census Tract 132.01,1007,Block 1007
WL20001104,40.99819,-73.7703,10583,M,99.0,2001,Westchester County,01/24/2020,07:09 PM,07 PM,99,2001,Westchester County,361190099002001,009900,Census Tract 99,2001,Block 2001
XL20001160,40.89513,-73.90697,10471,M,335.0,1004,Bronx County,01/24/2020,08:17 AM,08 AM,335,1004,Bronx County,360050335001004,033500,Census Tract 335,1004,Block 1004
XL20001175,40.84661,-73.90651,10457,P,229.01,5000,Bronx County,01/24/2020,11:16 AM,11 AM,229.01,5000,Bronx County,360050229015000,022901,Census Tract 229.01,5000,Block 5000
QL20000876,40.7319,-73.817,11367,P,809.0,6000,Queens County,01/24/2020,03:00 PM,03 PM,809,6000,Queens County,360810809006000,080900,Census Tract 809,6000,Block 6000
WL20001063,41.21718,-73.87187,10520,P,139.0,1001,Westchester County,01/24/2020,11:15 AM,11 AM,139,1001,Westchester County,361190139001001,013900,Census Tract 139,1001,Block 1001
